escenario,cluster,cod,sistema,anio,balance_lps
SIN_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2024,-240.83
SIN_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2025,-258.4
SIN_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2026,-289.97
SIN_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2027,-322.29
SIN_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2028,-356.5
SIN_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2029,-392.2
SIN_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2030,-429.26
SIN_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2031,-467.59
SIN_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2032,-508.78
SIN_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2033,-550.84
SIN_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2034,-593.77
SIN_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2035,-637.61
SIN_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2036,-682.38
SIN_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2037,-729.37
SIN_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2038,-777.37
SIN_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2039,-826.41
SIN_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2040,-876.5
SIN_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2024,72.85
SIN_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2025,6.5
SIN_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2026,2.6
SIN_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2027,-1.1
SIN_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2028,-5.06
SIN_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2029,-9.19
SIN_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2030,-13.49
SIN_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2031,-17.96
SIN_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2032,-22.76
SIN_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2033,-27.66
SIN_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2034,-32.64
SIN_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2035,-37.74
SIN_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2036,-42.93
SIN_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2037,-48.42
SIN_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2038,-54.02
SIN_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2039,-59.75
SIN_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2040,-65.58
SIN_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2024,2.44
SIN_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2025,2.91
SIN_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2026,2.79
SIN_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2027,2.75
SIN_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2028,2.7
SIN_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2029,2.66
SIN_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2030,2.62
SIN_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2031,2.58
SIN_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2032,2.54
SIN_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2033,2.5
SIN_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2034,2.46
SIN_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2035,2.42
SIN_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2036,2.38
SIN_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2037,2.29
SIN_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2038,2.21
SIN_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2039,2.09
SIN_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2040,1.92
SIN_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2024,-105.72
SIN_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2025,13.51
SIN_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2026,7.37
SIN_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2027,1.11
SIN_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2028,-5.57
SIN_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2029,-12.54
SIN_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2030,-19.77
SIN_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2031,-27.25
SIN_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2032,-35.29
SIN_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2033,-43.5
SIN_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2034,-51.88
SIN_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2035,-60.44
SIN_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2036,-69.17
SIN_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2037,-78.33
SIN_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2038,-87.7
SIN_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2039,-97.26
SIN_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2040,-107.03
SIN_PAAM,CLUSTER C-6,MEA05,ME-A-05 Salitral,2024,-4.07
SIN_PAAM,CLUSTER C-6,MEA05,ME-A-05 Salitral,2025,-8.94
SIN_PAAM,CLUSTER C-6,MEA05,ME-A-05 Salitral,2026,-9.68
SIN_PAAM,CLUSTER C-6,MEA05,ME-A-05 Salitral,2027,-10.64
SIN_PAAM,CLUSTER C-6,MEA05,ME-A-05 Salitral,2028,-11.77
SIN_PAAM,CLUSTER C-6,MEA05,ME-A-05 Salitral,2029,-12.94
SIN_PAAM,CLUSTER C-6,MEA05,ME-A-05 Salitral,2030,-14.14
SIN_PAAM,CLUSTER C-6,MEA05,ME-A-05 Salitral,2031,-15.36
SIN_PAAM,CLUSTER C-6,MEA05,ME-A-05 Salitral,2032,-16.67
SIN_PAAM,CLUSTER C-6,MEA05,ME-A-05 Salitral,2033,-18.03
SIN_PAAM,CLUSTER C-6,MEA05,ME-A-05 Salitral,2034,-19.41
SIN_PAAM,CLUSTER C-6,MEA05,ME-A-05 Salitral,2035,-20.84
SIN_PAAM,CLUSTER C-6,MEA05,ME-A-05 Salitral,2036,-22.31
SIN_PAAM,CLUSTER C-6,MEA05,ME-A-05 Salitral,2037,-23.81
SIN_PAAM,CLUSTER C-6,MEA05,ME-A-05 Salitral,2038,-25.35
SIN_PAAM,CLUSTER C-6,MEA05,ME-A-05 Salitral,2039,-26.91
SIN_PAAM,CLUSTER C-6,MEA05,ME-A-05 Salitral,2040,-28.52
SIN_PAAM,CLUSTER C-3,MEA06,ME-A-06 San Juan de Dios,2024,-26.49
SIN_PAAM,CLUSTER C-3,MEA06,ME-A-06 San Juan de Dios,2025,-8.78
SIN_PAAM,CLUSTER C-3,MEA06,ME-A-06 San Juan de Dios,2026,-10.45
SIN_PAAM,CLUSTER C-3,MEA06,ME-A-06 San Juan de Dios,2027,-12.24
SIN_PAAM,CLUSTER C-3,MEA06,ME-A-06 San Juan de Dios,2028,-14.17
SIN_PAAM,CLUSTER C-3,MEA06,ME-A-06 San Juan de Dios,2029,-16.18
SIN_PAAM,CLUSTER C-3,MEA06,ME-A-06 San Juan de Dios,2030,-18.26
SIN_PAAM,CLUSTER C-3,MEA06,ME-A-06 San Juan de Dios,2031,-20.4
SIN_PAAM,CLUSTER C-3,MEA06,ME-A-06 San Juan de Dios,2032,-22.71
SIN_PAAM,CLUSTER C-3,MEA06,ME-A-06 San Juan de Dios,2033,-25.06
SIN_PAAM,CLUSTER C-3,MEA06,ME-A-06 San Juan de Dios,2034,-27.47
SIN_PAAM,CLUSTER C-3,MEA06,ME-A-06 San Juan de Dios,2035,-29.93
SIN_PAAM,CLUSTER C-3,MEA06,ME-A-06 San Juan de Dios,2036,-32.43
SIN_PAAM,CLUSTER C-3,MEA06,ME-A-06 San Juan de Dios,2037,-35.06
SIN_PAAM,CLUSTER C-3,MEA06,ME-A-06 San Juan de Dios,2038,-37.75
SIN_PAAM,CLUSTER C-3,MEA06,ME-A-06 San Juan de Dios,2039,-40.49
SIN_PAAM,CLUSTER C-3,MEA06,ME-A-06 San Juan de Dios,2040,-43.3
SIN_PAAM,CLUSTER C-3,MEA07,ME-A-07 San Antonio de Escazu,2024,-6.83
SIN_PAAM,CLUSTER C-3,MEA07,ME-A-07 San Antonio de Escazu,2025,-4.64
SIN_PAAM,CLUSTER C-3,MEA07,ME-A-07 San Antonio de Escazu,2026,-6.09
SIN_PAAM,CLUSTER C-3,MEA07,ME-A-07 San Antonio de Escazu,2027,-6.12
SIN_PAAM,CLUSTER C-3,MEA07,ME-A-07 San Antonio de Escazu,2028,-6.15
SIN_PAAM,CLUSTER C-3,MEA07,ME-A-07 San Antonio de Escazu,2029,-6.18
SIN_PAAM,CLUSTER C-3,MEA07,ME-A-07 San Antonio de Escazu,2030,-6.21
SIN_PAAM,CLUSTER C-3,MEA07,ME-A-07 San Antonio de Escazu,2031,-6.24
SIN_PAAM,CLUSTER C-3,MEA07,ME-A-07 San Antonio de Escazu,2032,-6.27
SIN_PAAM,CLUSTER C-3,MEA07,ME-A-07 San Antonio de Escazu,2033,-6.3
SIN_PAAM,CLUSTER C-3,MEA07,ME-A-07 San Antonio de Escazu,2034,-6.33
SIN_PAAM,CLUSTER C-3,MEA07,ME-A-07 San Antonio de Escazu,2035,-6.35
SIN_PAAM,CLUSTER C-3,MEA07,ME-A-07 San Antonio de Escazu,2036,-6.38
SIN_PAAM,CLUSTER C-3,MEA07,ME-A-07 San Antonio de Escazu,2037,-6.41
SIN_PAAM,CLUSTER C-3,MEA07,ME-A-07 San Antonio de Escazu,2038,-6.44
SIN_PAAM,CLUSTER C-3,MEA07,ME-A-07 San Antonio de Escazu,2039,-6.47
SIN_PAAM,CLUSTER C-3,MEA07,ME-A-07 San Antonio de Escazu,2040,-6.5
SIN_PAAM,CLUSTER C-1,MEA08,ME-A-08 Los Cuadros,2024,-12.02
SIN_PAAM,CLUSTER C-1,MEA08,ME-A-08 Los Cuadros,2025,-9.19
SIN_PAAM,CLUSTER C-1,MEA08,ME-A-08 Los Cuadros,2026,-10.87
SIN_PAAM,CLUSTER C-1,MEA08,ME-A-08 Los Cuadros,2027,-13.21
SIN_PAAM,CLUSTER C-1,MEA08,ME-A-08 Los Cuadros,2028,-15.6
SIN_PAAM,CLUSTER C-1,MEA08,ME-A-08 Los Cuadros,2029,-18.06
SIN_PAAM,CLUSTER C-1,MEA08,ME-A-08 Los Cuadros,2030,-20.59
SIN_PAAM,CLUSTER C-1,MEA08,ME-A-08 Los Cuadros,2031,-23.18
SIN_PAAM,CLUSTER C-1,MEA08,ME-A-08 Los Cuadros,2032,-25.96
SIN_PAAM,CLUSTER C-1,MEA08,ME-A-08 Los Cuadros,2033,-28.82
SIN_PAAM,CLUSTER C-1,MEA08,ME-A-08 Los Cuadros,2034,-31.75
SIN_PAAM,CLUSTER C-1,MEA08,ME-A-08 Los Cuadros,2035,-34.76
SIN_PAAM,CLUSTER C-1,MEA08,ME-A-08 Los Cuadros,2036,-37.84
SIN_PAAM,CLUSTER C-1,MEA08,ME-A-08 Los Cuadros,2037,-41.01
SIN_PAAM,CLUSTER C-1,MEA08,ME-A-08 Los Cuadros,2038,-44.25
SIN_PAAM,CLUSTER C-1,MEA08,ME-A-08 Los Cuadros,2039,-47.58
SIN_PAAM,CLUSTER C-1,MEA08,ME-A-08 Los Cuadros,2040,-50.99
SIN_PAAM,CLUSTER C-3,MEA09,ME-A-09 Alajuelita,2024,-11.53
SIN_PAAM,CLUSTER C-3,MEA09,ME-A-09 Alajuelita,2025,-11.83
SIN_PAAM,CLUSTER C-3,MEA09,ME-A-09 Alajuelita,2026,-12.42
SIN_PAAM,CLUSTER C-3,MEA09,ME-A-09 Alajuelita,2027,-13.11
SIN_PAAM,CLUSTER C-3,MEA09,ME-A-09 Alajuelita,2028,-13.9
SIN_PAAM,CLUSTER C-3,MEA09,ME-A-09 Alajuelita,2029,-14.69
SIN_PAAM,CLUSTER C-3,MEA09,ME-A-09 Alajuelita,2030,-15.51
SIN_PAAM,CLUSTER C-3,MEA09,ME-A-09 Alajuelita,2031,-16.36
SIN_PAAM,CLUSTER C-3,MEA09,ME-A-09 Alajuelita,2032,-17.28
SIN_PAAM,CLUSTER C-3,MEA09,ME-A-09 Alajuelita,2033,-18.2
SIN_PAAM,CLUSTER C-3,MEA09,ME-A-09 Alajuelita,2034,-19.15
SIN_PAAM,CLUSTER C-3,MEA09,ME-A-09 Alajuelita,2035,-20.14
SIN_PAAM,CLUSTER C-3,MEA09,ME-A-09 Alajuelita,2036,-21.13
SIN_PAAM,CLUSTER C-3,MEA09,ME-A-09 Alajuelita,2037,-22.14
SIN_PAAM,CLUSTER C-3,MEA09,ME-A-09 Alajuelita,2038,-23.19
SIN_PAAM,CLUSTER C-3,MEA09,ME-A-09 Alajuelita,2039,-24.28
SIN_PAAM,CLUSTER C-3,MEA09,ME-A-09 Alajuelita,2040,-25.39
SIN_PAAM,CLUSTER C-1,MEA10,ME-A-10 Mata de Plátano,2024,-1.86
SIN_PAAM,CLUSTER C-1,MEA10,ME-A-10 Mata de Plátano,2025,-1.07
SIN_PAAM,CLUSTER C-1,MEA10,ME-A-10 Mata de Plátano,2026,-1.3
SIN_PAAM,CLUSTER C-1,MEA10,ME-A-10 Mata de Plátano,2027,-1.58
SIN_PAAM,CLUSTER C-1,MEA10,ME-A-10 Mata de Plátano,2028,-1.89
SIN_PAAM,CLUSTER C-1,MEA10,ME-A-10 Mata de Plátano,2029,-2.2
SIN_PAAM,CLUSTER C-1,MEA10,ME-A-10 Mata de Plátano,2030,-2.52
SIN_PAAM,CLUSTER C-1,MEA10,ME-A-10 Mata de Plátano,2031,-2.85
SIN_PAAM,CLUSTER C-1,MEA10,ME-A-10 Mata de Plátano,2032,-3.21
SIN_PAAM,CLUSTER C-1,MEA10,ME-A-10 Mata de Plátano,2033,-3.56
SIN_PAAM,CLUSTER C-1,MEA10,ME-A-10 Mata de Plátano,2034,-3.93
SIN_PAAM,CLUSTER C-1,MEA10,ME-A-10 Mata de Plátano,2035,-4.32
SIN_PAAM,CLUSTER C-1,MEA10,ME-A-10 Mata de Plátano,2036,-4.7
SIN_PAAM,CLUSTER C-1,MEA10,ME-A-10 Mata de Plátano,2037,-5.1
SIN_PAAM,CLUSTER C-1,MEA10,ME-A-10 Mata de Plátano,2038,-5.51
SIN_PAAM,CLUSTER C-1,MEA10,ME-A-10 Mata de Plátano,2039,-5.93
SIN_PAAM,CLUSTER C-1,MEA10,ME-A-10 Mata de Plátano,2040,-6.36
SIN_PAAM,CLUSTER C-6,MEA11,ME-A-11 Guatuso Patarra,2024,-3.34
SIN_PAAM,CLUSTER C-6,MEA11,ME-A-11 Guatuso Patarra,2025,-3.0
SIN_PAAM,CLUSTER C-6,MEA11,ME-A-11 Guatuso Patarra,2026,-3.22
SIN_PAAM,CLUSTER C-6,MEA11,ME-A-11 Guatuso Patarra,2027,-3.47
SIN_PAAM,CLUSTER C-6,MEA11,ME-A-11 Guatuso Patarra,2028,-3.76
SIN_PAAM,CLUSTER C-6,MEA11,ME-A-11 Guatuso Patarra,2029,-4.06
SIN_PAAM,CLUSTER C-6,MEA11,ME-A-11 Guatuso Patarra,2030,-4.36
SIN_PAAM,CLUSTER C-6,MEA11,ME-A-11 Guatuso Patarra,2031,-4.68
SIN_PAAM,CLUSTER C-6,MEA11,ME-A-11 Guatuso Patarra,2032,-5.01
SIN_PAAM,CLUSTER C-6,MEA11,ME-A-11 Guatuso Patarra,2033,-5.36
SIN_PAAM,CLUSTER C-6,MEA11,ME-A-11 Guatuso Patarra,2034,-5.72
SIN_PAAM,CLUSTER C-6,MEA11,ME-A-11 Guatuso Patarra,2035,-6.08
SIN_PAAM,CLUSTER C-6,MEA11,ME-A-11 Guatuso Patarra,2036,-6.44
SIN_PAAM,CLUSTER C-6,MEA11,ME-A-11 Guatuso Patarra,2037,-6.83
SIN_PAAM,CLUSTER C-6,MEA11,ME-A-11 Guatuso Patarra,2038,-7.22
SIN_PAAM,CLUSTER C-6,MEA11,ME-A-11 Guatuso Patarra,2039,-7.63
SIN_PAAM,CLUSTER C-6,MEA11,ME-A-11 Guatuso Patarra,2040,-8.04
SIN_PAAM,CLUSTER C-5,MEA12,ME-A-12 Quitirrisi (Ciudad Colon),2024,-2.9
SIN_PAAM,CLUSTER C-5,MEA12,ME-A-12 Quitirrisi (Ciudad Colon),2025,-3.13
SIN_PAAM,CLUSTER C-5,MEA12,ME-A-12 Quitirrisi (Ciudad Colon),2026,-3.29
SIN_PAAM,CLUSTER C-5,MEA12,ME-A-12 Quitirrisi (Ciudad Colon),2027,-3.48
SIN_PAAM,CLUSTER C-5,MEA12,ME-A-12 Quitirrisi (Ciudad Colon),2028,-3.67
SIN_PAAM,CLUSTER C-5,MEA12,ME-A-12 Quitirrisi (Ciudad Colon),2029,-3.88
SIN_PAAM,CLUSTER C-5,MEA12,ME-A-12 Quitirrisi (Ciudad Colon),2030,-4.09
SIN_PAAM,CLUSTER C-5,MEA12,ME-A-12 Quitirrisi (Ciudad Colon),2031,-4.31
SIN_PAAM,CLUSTER C-5,MEA12,ME-A-12 Quitirrisi (Ciudad Colon),2032,-4.55
SIN_PAAM,CLUSTER C-5,MEA12,ME-A-12 Quitirrisi (Ciudad Colon),2033,-4.79
SIN_PAAM,CLUSTER C-5,MEA12,ME-A-12 Quitirrisi (Ciudad Colon),2034,-5.04
SIN_PAAM,CLUSTER C-5,MEA12,ME-A-12 Quitirrisi (Ciudad Colon),2035,-5.29
SIN_PAAM,CLUSTER C-5,MEA12,ME-A-12 Quitirrisi (Ciudad Colon),2036,-5.55
SIN_PAAM,CLUSTER C-5,MEA12,ME-A-12 Quitirrisi (Ciudad Colon),2037,-5.82
SIN_PAAM,CLUSTER C-5,MEA12,ME-A-12 Quitirrisi (Ciudad Colon),2038,-6.09
SIN_PAAM,CLUSTER C-5,MEA12,ME-A-12 Quitirrisi (Ciudad Colon),2039,-6.37
SIN_PAAM,CLUSTER C-5,MEA12,ME-A-12 Quitirrisi (Ciudad Colon),2040,-6.65
SIN_PAAM,CLUSTER C-1,MEA13,ME-A-13 San Jeronimo de Moravia,2024,3.89
SIN_PAAM,CLUSTER C-1,MEA13,ME-A-13 San Jeronimo de Moravia,2025,-2.17
SIN_PAAM,CLUSTER C-1,MEA13,ME-A-13 San Jeronimo de Moravia,2026,-2.63
SIN_PAAM,CLUSTER C-1,MEA13,ME-A-13 San Jeronimo de Moravia,2027,-2.91
SIN_PAAM,CLUSTER C-1,MEA13,ME-A-13 San Jeronimo de Moravia,2028,-3.11
SIN_PAAM,CLUSTER C-1,MEA13,ME-A-13 San Jeronimo de Moravia,2029,-3.37
SIN_PAAM,CLUSTER C-1,MEA13,ME-A-13 San Jeronimo de Moravia,2030,-3.67
SIN_PAAM,CLUSTER C-1,MEA13,ME-A-13 San Jeronimo de Moravia,2031,-3.99
SIN_PAAM,CLUSTER C-1,MEA13,ME-A-13 San Jeronimo de Moravia,2032,-4.37
SIN_PAAM,CLUSTER C-1,MEA13,ME-A-13 San Jeronimo de Moravia,2033,-4.74
SIN_PAAM,CLUSTER C-1,MEA13,ME-A-13 San Jeronimo de Moravia,2034,-5.11
SIN_PAAM,CLUSTER C-1,MEA13,ME-A-13 San Jeronimo de Moravia,2035,-5.5
SIN_PAAM,CLUSTER C-1,MEA13,ME-A-13 San Jeronimo de Moravia,2036,-5.88
SIN_PAAM,CLUSTER C-1,MEA13,ME-A-13 San Jeronimo de Moravia,2037,-6.34
SIN_PAAM,CLUSTER C-1,MEA13,ME-A-13 San Jeronimo de Moravia,2038,-6.81
SIN_PAAM,CLUSTER C-1,MEA13,ME-A-13 San Jeronimo de Moravia,2039,-7.28
SIN_PAAM,CLUSTER C-1,MEA13,ME-A-13 San Jeronimo de Moravia,2040,-7.76
SIN_PAAM,CLUSTER C-4,MEA14,ME-A-14 San Rafael de Coronado,2024,-9.47
SIN_PAAM,CLUSTER C-4,MEA14,ME-A-14 San Rafael de Coronado,2025,-2.43
SIN_PAAM,CLUSTER C-4,MEA14,ME-A-14 San Rafael de Coronado,2026,-3.04
SIN_PAAM,CLUSTER C-4,MEA14,ME-A-14 San Rafael de Coronado,2027,-3.05
SIN_PAAM,CLUSTER C-4,MEA14,ME-A-14 San Rafael de Coronado,2028,-3.07
SIN_PAAM,CLUSTER C-4,MEA14,ME-A-14 San Rafael de Coronado,2029,-3.08
SIN_PAAM,CLUSTER C-4,MEA14,ME-A-14 San Rafael de Coronado,2030,-3.09
SIN_PAAM,CLUSTER C-4,MEA14,ME-A-14 San Rafael de Coronado,2031,-3.1
SIN_PAAM,CLUSTER C-4,MEA14,ME-A-14 San Rafael de Coronado,2032,-3.11
SIN_PAAM,CLUSTER C-4,MEA14,ME-A-14 San Rafael de Coronado,2033,-3.13
SIN_PAAM,CLUSTER C-4,MEA14,ME-A-14 San Rafael de Coronado,2034,-3.14
SIN_PAAM,CLUSTER C-4,MEA14,ME-A-14 San Rafael de Coronado,2035,-3.15
SIN_PAAM,CLUSTER C-4,MEA14,ME-A-14 San Rafael de Coronado,2036,-3.16
SIN_PAAM,CLUSTER C-4,MEA14,ME-A-14 San Rafael de Coronado,2037,-3.18
SIN_PAAM,CLUSTER C-4,MEA14,ME-A-14 San Rafael de Coronado,2038,-3.19
SIN_PAAM,CLUSTER C-4,MEA14,ME-A-14 San Rafael de Coronado,2039,-3.2
SIN_PAAM,CLUSTER C-4,MEA14,ME-A-14 San Rafael de Coronado,2040,-3.21
SIN_PAAM,CLUSTER C-2,MEA15,ME-A-15 San Pablo,2024,3.61
SIN_PAAM,CLUSTER C-2,MEA15,ME-A-15 San Pablo,2025,-1.39
SIN_PAAM,CLUSTER C-2,MEA15,ME-A-15 San Pablo,2026,-5.0
SIN_PAAM,CLUSTER C-2,MEA15,ME-A-15 San Pablo,2027,-8.7
SIN_PAAM,CLUSTER C-2,MEA15,ME-A-15 San Pablo,2028,-12.69
SIN_PAAM,CLUSTER C-2,MEA15,ME-A-15 San Pablo,2029,-16.96
SIN_PAAM,CLUSTER C-2,MEA15,ME-A-15 San Pablo,2030,-21.47
SIN_PAAM,CLUSTER C-2,MEA15,ME-A-15 San Pablo,2031,-26.19
SIN_PAAM,CLUSTER C-2,MEA15,ME-A-15 San Pablo,2032,-31.3
SIN_PAAM,CLUSTER C-2,MEA15,ME-A-15 San Pablo,2033,-36.51
SIN_PAAM,CLUSTER C-2,MEA15,ME-A-15 San Pablo,2034,-41.84
SIN_PAAM,CLUSTER C-2,MEA15,ME-A-15 San Pablo,2035,-47.29
SIN_PAAM,CLUSTER C-2,MEA15,ME-A-15 San Pablo,2036,-52.87
SIN_PAAM,CLUSTER C-2,MEA15,ME-A-15 San Pablo,2037,-58.81
SIN_PAAM,CLUSTER C-2,MEA15,ME-A-15 San Pablo,2038,-64.88
SIN_PAAM,CLUSTER C-2,MEA15,ME-A-15 San Pablo,2039,-71.1
SIN_PAAM,CLUSTER C-2,MEA15,ME-A-15 San Pablo,2040,-77.46
SIN_PAAM,CLUSTER C-3,MEA16,ME-A-16 Potrerillos-San Antonio,2024,38.1
SIN_PAAM,CLUSTER C-3,MEA16,ME-A-16 Potrerillos-San Antonio,2025,95.79
SIN_PAAM,CLUSTER C-3,MEA16,ME-A-16 Potrerillos-San Antonio,2026,89.11
SIN_PAAM,CLUSTER C-3,MEA16,ME-A-16 Potrerillos-San Antonio,2027,79.58
SIN_PAAM,CLUSTER C-3,MEA16,ME-A-16 Potrerillos-San Antonio,2028,69.67
SIN_PAAM,CLUSTER C-3,MEA16,ME-A-16 Potrerillos-San Antonio,2029,59.51
SIN_PAAM,CLUSTER C-3,MEA16,ME-A-16 Potrerillos-San Antonio,2030,49.11
SIN_PAAM,CLUSTER C-3,MEA16,ME-A-16 Potrerillos-San Antonio,2031,38.44
SIN_PAAM,CLUSTER C-3,MEA16,ME-A-16 Potrerillos-San Antonio,2032,26.96
SIN_PAAM,CLUSTER C-3,MEA16,ME-A-16 Potrerillos-San Antonio,2033,15.17
SIN_PAAM,CLUSTER C-3,MEA16,ME-A-16 Potrerillos-San Antonio,2034,3.07
SIN_PAAM,CLUSTER C-3,MEA16,ME-A-16 Potrerillos-San Antonio,2035,-9.34
SIN_PAAM,CLUSTER C-3,MEA16,ME-A-16 Potrerillos-San Antonio,2036,-22.09
SIN_PAAM,CLUSTER C-3,MEA16,ME-A-16 Potrerillos-San Antonio,2037,-35.12
SIN_PAAM,CLUSTER C-3,MEA16,ME-A-16 Potrerillos-San Antonio,2038,-48.5
SIN_PAAM,CLUSTER C-3,MEA16,ME-A-16 Potrerillos-San Antonio,2039,-62.23
SIN_PAAM,CLUSTER C-3,MEA16,ME-A-16 Potrerillos-San Antonio,2040,-76.34
SIN_PAAM,CLUSTER C-2,MEA17,ME-A-17 La Valencia,2024,-77.78
SIN_PAAM,CLUSTER C-2,MEA17,ME-A-17 La Valencia,2025,-21.03
SIN_PAAM,CLUSTER C-2,MEA17,ME-A-17 La Valencia,2026,-39.79
SIN_PAAM,CLUSTER C-2,MEA17,ME-A-17 La Valencia,2027,-58.79
SIN_PAAM,CLUSTER C-2,MEA17,ME-A-17 La Valencia,2028,-77.83
SIN_PAAM,CLUSTER C-2,MEA17,ME-A-17 La Valencia,2029,-97.78
SIN_PAAM,CLUSTER C-2,MEA17,ME-A-17 La Valencia,2030,-118.54
SIN_PAAM,CLUSTER C-2,MEA17,ME-A-17 La Valencia,2031,-140.05
SIN_PAAM,CLUSTER C-2,MEA17,ME-A-17 La Valencia,2032,-163.2
SIN_PAAM,CLUSTER C-2,MEA17,ME-A-17 La Valencia,2033,-186.81
SIN_PAAM,CLUSTER C-2,MEA17,ME-A-17 La Valencia,2034,-210.9
SIN_PAAM,CLUSTER C-2,MEA17,ME-A-17 La Valencia,2035,-235.47
SIN_PAAM,CLUSTER C-2,MEA17,ME-A-17 La Valencia,2036,-260.53
SIN_PAAM,CLUSTER C-2,MEA17,ME-A-17 La Valencia,2037,-287.0
SIN_PAAM,CLUSTER C-2,MEA17,ME-A-17 La Valencia,2038,-314.0
SIN_PAAM,CLUSTER C-2,MEA17,ME-A-17 La Valencia,2039,-341.57
SIN_PAAM,CLUSTER C-2,MEA17,ME-A-17 La Valencia,2040,-369.7
SIN_PAAM,CLUSTER C-6,MEA18,ME-A-18 Sur Alajuelita,2024,-0.72
SIN_PAAM,CLUSTER C-6,MEA18,ME-A-18 Sur Alajuelita,2025,-5.16
SIN_PAAM,CLUSTER C-6,MEA18,ME-A-18 Sur Alajuelita,2026,-5.16
